,synchronous,asynchronous,cause,purpose,concession,contrast,similarity,conjunction,disjunction,instantiation,level-of-detail,substitution
5103,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5104,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5105,¬V,¬V,V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V
5106,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5107,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5108,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
5109,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
5110,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5111,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5112,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5113,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
5114,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5115,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
5116,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5117,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5118,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5119,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5120,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5121,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5122,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5123,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V
5124,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5125,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5126,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
5127,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5128,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5129,¬V,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
5130,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5131,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5132,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5133,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5134,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5135,¬V,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
5136,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5137,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5138,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5139,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5140,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5141,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5142,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5143,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5144,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5145,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5146,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5147,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5148,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
5149,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5150,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5151,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5152,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5153,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5154,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5155,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5156,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5157,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5158,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5159,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5160,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5161,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5162,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5163,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
5164,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5165,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5166,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5167,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5168,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5169,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5170,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5171,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5172,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5173,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5174,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5175,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5176,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5177,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5178,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5179,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5180,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5181,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
5182,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5183,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5184,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5185,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5186,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5187,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5188,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5189,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5190,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5191,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5192,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5193,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5194,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5195,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5196,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5197,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5198,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5199,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5200,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5201,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5202,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5203,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5204,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5205,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5206,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5207,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5208,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5209,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5210,¬V,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
5211,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5212,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5213,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5214,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5215,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5216,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5217,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5218,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5219,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5220,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
5221,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5222,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
5223,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5224,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5225,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5226,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5227,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5228,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5229,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5230,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5231,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5232,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5233,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5234,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5235,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5236,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5237,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5238,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5239,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5240,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5241,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5242,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5243,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5244,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5245,¬V,¬V,¬V,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V
5246,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5247,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5248,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5249,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5250,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5251,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5252,¬V,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
5253,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5254,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,V,¬V
5255,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5256,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V
5257,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5258,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5259,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5260,¬V,¬V,¬V,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V
5261,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5262,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5263,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5264,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5265,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5266,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5267,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5268,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5269,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5270,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5271,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5272,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5273,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5274,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5275,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V
5276,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5277,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V,¬V,V,¬V
5278,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5279,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5280,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5281,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5282,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5283,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5284,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5285,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5286,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5287,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5288,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5289,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5290,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5291,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5292,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5293,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5294,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5295,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5296,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5297,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5298,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5299,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5300,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5301,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5302,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5303,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5304,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5305,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5306,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5307,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5308,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5309,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5310,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5311,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5312,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5313,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5314,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5315,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5316,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5317,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5318,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5319,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5320,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5321,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5322,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5323,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5324,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5325,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5326,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5327,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5328,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5329,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5330,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5331,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5332,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5333,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5334,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5335,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5336,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5337,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5338,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5339,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5340,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5341,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5342,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5343,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5344,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5345,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5346,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5347,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5348,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5349,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5350,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5351,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5352,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5353,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5354,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5355,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5356,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5357,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5358,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5359,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5360,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
5361,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5362,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5363,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5364,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5365,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5366,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5367,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5368,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5369,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5370,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5371,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5372,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5373,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5374,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5375,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5376,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5377,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5378,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
5379,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5380,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5381,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5382,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5383,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5384,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5385,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5386,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
5387,¬V,V,¬V,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V
5388,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
5389,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
5390,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
